,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat
1696,Nissan,Micra,1.2 Street,2013.0,Benzin,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,30000,92000
1697,Nissan,Qashqai,1.5 DCI Tekna,2018.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,26000,203750
1698,Nissan,Pulsar,1.2 Tekna,2017.0,Benzin,Otomatik Vites,1300,101,Kırmızı ,Sedan,Galeriden,2. El,10000,137900
1699,Nissan,Qashqai,1.5 DCI Tekna,2015.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,47000,167000
1700,Nissan,Pathfinder,3.3 V6,1998.0,Benzin,Otomatik Vites,3001,176,Lacivert ,Arazi Aracı,Galeriden,2. El,189000,65000
1701,Nissan,Qashqai,"1.6 dCi Tekna Sky Pack
",2014.0,Dizel,Otomatik Vites,1301,126,Kahverengi ,Arazi Aracı,Sahibinden,2. El,88000,171000
1702,Nissan,Qashqai,1.5 DCI Tekna,2015.0,Dizel,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,47000,167000
1703,Nissan,Qashqai,"1.6
",2012.0,Benzin,Otomatik Vites,1301,101,Beyaz ,Arazi Aracı,Sahibinden,2. El,76000,123750
1704,Nissan,Juke,1.5 dCi Sky Pack,2018.0,Dizel,Düz Vites,1301,101,Bordo ,Arazi Aracı,Galeriden,2. El,8000,154900
1705,Nissan,Micra,1.2 Mood,2006.0,Benzin/LPG,Otomatik Vites,1300,100,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,164000,61000
1706,Nissan,Micra,1.4 Tekna,2005.0,Benzin,Düz Vites,1301,76,Mavi ,Hatchback 5 Kapı,Sahibinden,2. El,143000,51250
1707,Nissan,Qashqai,1.6 DCI Platinum Premium Pack,2017.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Crossover,Sahibinden,2. El,18000,219000
1708,Nissan,Qashqai,1.5 DCI Tekna,2011.0,Dizel,Düz Vites,1301,101,Siyah ,Arazi Aracı,Sahibinden,2. El,85000,124500
1709,Nissan,X-Trail,1.6 dCi Platinum Premium,2016.0,Dizel,Yarı Otomatik Vites,1301,126,Yeşil ,Hatchback 5 Kapı,Sahibinden,2. El,71000,225000
1710,Nissan,Qashqai,1.5 dCi Tekna Sport Pack,2014.0,Dizel,Düz Vites,1601,176,Beyaz ,Diğer,Sahibinden,Hasarlı,2800,11111
1711,Nissan,Qashqai,1.5 dCi Sky Pack,2018.0,Dizel,Düz Vites,1301,101,Füme ,Crossover,Sahibinden,2. El,13000,216000
1712,Nissan,Qashqai,1.5 dCi Sky Pack,2017.0,Dizel,Düz Vites,1301,101,Beyaz ,Crossover,Sahibinden,2. El,16750,192500
1713,Nissan,Qashqai,"1.6
",2011.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Arazi Aracı,Sahibinden,2. El,136000,116000
1714,Nissan,X-Trail,2.0 dCi LE,2009.0,Dizel,Otomatik Vites,1801,126,Ihlamur ,Arazi Aracı,Sahibinden,2. El,92400,157000
1715,Nissan,Juke,1.5 dCi Tekna,2014.0,Dizel,Düz Vites,1301,101,Beyaz ,Crossover,Sahibinden,2. El,167500,98750
1716,Nissan,Qashqai,1.6 Tekna Pack,2012.0,Benzin/LPG,Otomatik Vites,1301,101,Beyaz ,Arazi Aracı,Sahibinden,2. El,75000,100000
1717,Nissan,NX Coupe,1.6,1993.0,Benzin/LPG,Düz Vites,1301,126,Kırmızı ,Üstü Açık / Cabriolet,Sahibinden,2. El,300000,30009
1718,Nissan,Qashqai,1.6 dCi Sky Pack,2017.0,Dizel,Otomatik Vites,1301,126,Füme ,Diğer,Galeriden,2. El,132000,186500
1719,Nissan,Qashqai,1.5 dCi Sky Pack,2017.0,Dizel,Düz Vites,1301,101,Gümüş Gri ,Diğer,Galeriden,2. El,125000,176500
1720,Nissan,Juke,"1.6
",2012.0,Benzin/LPG,Düz Vites,1301,101,Bordo ,Hatchback 5 Kapı,Sahibinden,2. El,135000,83000
1721,Nissan,Qashqai,1.5 dCi Platinum Premium Pack,2014.0,Dizel,Düz Vites,1301,101,Beyaz ,Arazi Aracı,Sahibinden,2. El,60000,134900
1722,Nissan,Primera,2.0 TD Comfort,2000.0,Dizel,Düz Vites,1801,76,Mavi ,Sedan,Galeriden,2. El,219000,27000
1723,Nissan,Qashqai,"1.5 dCi
",2012.0,Dizel,Düz Vites,1301,126,Füme ,Hatchback 5 Kapı,Galeriden,2. El,210000,106000
1724,Nissan,Micra,1.2 Punch,2012.0,Benzin,Yarı Otomatik Vites,1300,100,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,49890,84750
1725,Nissan,Country,"Country 4x2
",1998.0,Dizel,Düz Vites,2001,51,Kırmızı ,Arazi Aracı,Galeriden,2. El,222222,24500
1726,Nissan,Qashqai,1.5 dCi Sky Pack,2015.0,Dizel,Düz Vites,1301,101,Füme ,Diğer,Sahibinden,2. El,93400,140000
1727,Nissan,Juke,1.2 TC,2013.0,Dizel,Düz Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,151000,96000
1728,Opel,Astra,1.6 16V Cosmo,2008.0,Benzin,Otomatik Vites,1301,101,Gümüş ,Sedan,Galeriden,2. El,230000,71000
1729,Opel,Astra,1.4 Classic,2007.0,Benzin/LPG,Düz Vites,1301,76,Gri ,Sedan,Galeriden,2. El,290000,43750
1730,Opel,Corsa,1.4 Enjoy,2017.0,Benzin,Otomatik Vites,1301,76,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,20000,112500
1731,Opel,Insignia,1.6 CDTI Cosmo,2016.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,70000,182000
1732,Opel,Astra,1.6 Business,2015.0,Benzin/LPG,Düz Vites,1301,100,Siyah ,Sedan,Galeriden,2. El,50000,110000
1733,Opel,Insignia,1.6 CDTI Cosmo,2015.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,73000,169000
1734,Opel,Corsa,1.4 GLS,2016.0,Benzin,Otomatik Vites,1301,100,Gri ,Hatchback 3 Kapı,Yetkili,0 km,64512,119900
1735,Opel,Corsa,1.2 Essentia,2013.0,Benzin/LPG,Düz Vites,1300,76,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,89000,79500
1736,Opel,Astra,1.6 Essentia,2012.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Siyah ,Hatchback 3 Kapı,Sahibinden,2. El,100500,94500
1737,Opel,Astra,1.4 Enjoy,2017.0,Benzin,Düz Vites,1301,76,Mavi ,Hatchback 5 Kapı,Galeriden,2. El,51000,124900
1738,Opel,Astra,1.4 Classic,2007.0,Benzin/LPG,Düz Vites,1301,101,Gri ,Sedan,Galeriden,2. El,300000,40000
1739,Opel,Astra,1.6 Edition Plus,2016.0,Benzin,Düz Vites,1301,101,Mavi ,Sedan,Sahibinden,2. El,40000,105000
1740,Opel,Astra,1.6 CDTI Design,2017.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,49800,159750
1741,Opel,Mokka X,1.6 CDTi Enjoy,2016.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Crossover,Sahibinden,2. El,50000,165500
1742,Opel,Corsa,1.2 Twinport Essentia,2008.0,Benzin,Otomatik Vites,1300,76,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,89000,75750
1743,Opel,Astra,1.6 GL,1998.0,Benzin/LPG,Düz Vites,1301,76,Amarant ,Sedan,Galeriden,2. El,252000,35500
1744,Opel,Astra,"1.6
",2008.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,203400,81000
1745,Opel,Astra,1.4 Twinport,2006.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Sahibinden,2. El,295000,44000
1746,Opel,Corsa,1.3 CDTI Essentia,2010.0,Dizel,Düz Vites,1300,51,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,136440,78500
1747,Opel,Insignia,1.6 CDTI  Grand Sport Design,2017.0,Dizel,Otomatik Vites,1301,126,Gri ,Hatchback 5 Kapı,Galeriden,2. El,66800,199900
1748,Opel,Corsa,1.3 CDTI Essentia,2006.0,Dizel,Yarı Otomatik Vites,1300,76,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,240000,52750
1749,Opel,Corsa,1.4 GLS,2000.0,Benzin/LPG,Düz Vites,1301,76,Gri ,Hatchback 5 Kapı,Galeriden,2. El,178211,31000
1750,Opel,Astra,1.6 Comfort,2005.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,203500,51500
1751,Opel,Astra,1.6 16V,1996.0,Benzin/LPG,Düz Vites,1301,76,Diğer ,Hatchback 5 Kapı,Sahibinden,2. El,288000,29000
1752,Opel,Astra,1.6 CDTI Design,2016.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,79000,129750
1753,Opel,Astra,1.6 Edition,2014.0,Benzin,Düz Vites,1301,101,Mavi ,Sedan,Galeriden,2. El,38000,119500
1754,Opel,Astra,"1.6
",2016.0,Benzin/LPG,Düz Vites,1301,101,Mavi ,Sedan,Sahibinden,2. El,68000,116500
1755,Opel,Cascada,"1.6 XHT Cosmo
",2010.0,Benzin,Düz Vites,1301,176,Gri ,Sedan,Galeriden,2. El,95000,112500
1756,Opel,Astra,1.6 Essentia,2013.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,64600,92000
1757,Opel,Corsa,1.6 GSi,1994.0,Benzin,Düz Vites,1601,101,Kırmızı ,Hatchback 3 Kapı,Sahibinden,2. El,193000,16750
1758,Opel,Insignia,2.0 CDTI Cosmo,2011.0,Dizel,Otomatik Vites,1801,151,Siyah ,Sedan,Sahibinden,2. El,170000,110000
1759,Opel,Vectra,1.6 Comfort,2004.0,Benzin/LPG,Düz Vites,2001,76,Gri ,Sedan,Galeriden,2. El,252000,56500
1760,Opel,Vectra,1.6 Comfort,2004.0,Benzin/LPG,Düz Vites,1300,100,Siyah ,Sedan,Galeriden,2. El,300000,45750
1761,Opel,Astra,1.4 Comfort,2008.0,Benzin/LPG,Düz Vites,1300,100,Gri ,Sedan,Galeriden,2. El,180000,45500
1762,Opel,Astra,1.6 CDTI Elite,2016.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,67362,146500
1763,Opel,Corsa,1.4 Enjoy,2019.0,Benzin,Otomatik Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,24000,133000
1764,Opel,Astra,1.3 CDTI ecoFLEX Sport,2011.0,Dizel,Düz Vites,1300,76,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,152500,92500
1765,Opel,Vectra,2.0 DTI CD,1999.0,Benzin/LPG,Düz Vites,1300,51,Kırmızı ,Sedan,Galeriden,2. El,232,37500
1766,Opel,Astra,1.6 Twinport,2006.0,Benzin/LPG,Düz Vites,1601,101,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,165000,55000
1767,Opel,Corsa,1.4 Swing,1997.0,Benzin/LPG,Otomatik Vites,1300,51,Gümüş Gri ,Hatchback 5 Kapı,Galeriden,2. El,200000,36500
1768,Opel,Astra,1.6 Classic,2006.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,135000,57000
1769,Opel,Corsa,1.3 CDTI Essentia,2012.0,Dizel,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,149000,75250
1770,Opel,Corsa,1.2 Twinport Essentia,2011.0,Benzin,Otomatik Vites,1300,76,Gümüş Gri ,Hatchback 5 Kapı,Galeriden,2. El,116000,76000
1771,Opel,Corsa,1.4 Twinport Essentia,2012.0,Benzin/LPG,Otomatik Vites,1301,76,Gümüş Gri ,Hatchback 5 Kapı,Galeriden,2. El,64000,86000
1772,Opel,Astra,1.3 CDTI Essentia,2008.0,Dizel,Düz Vites,1601,100,Beyaz ,Sedan,Galeriden,2. El,196000,67000
1773,Opel,Vectra,1.6 Comfort,2001.0,Benzin/LPG,Düz Vites,1601,76,Gri ,Sedan,Galeriden,2. El,295500,37500
1774,Opel,Astra,1.3 CDTI Enjoy,2008.0,Dizel,Düz Vites,1300,76,Mavi ,Sedan,Galeriden,2. El,203000,92000
1775,Opel,Astra,1.6 CDTI Design,2018.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,50000,155500
1776,Opel,Astra,1.6 CDTI Dynamic,2017.0,Dizel,Otomatik Vites,1601,126,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,57000,175000
1777,Opel,Astra,1.6 Essentia,2012.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,60000,80000
1778,Opel,Vectra,2.0 CD,1998.0,Benzin/LPG,Düz Vites,1801,126,Gümüş Gri ,Sedan,Sahibinden,2. El,251000,49850
1779,Opel,Astra,1.6 T Sport,2015.0,Dizel,Düz Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,86500,133000
1780,Opel,Astra,1.6 16V,2000.0,Benzin/LPG,Otomatik Vites,1601,100,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,268000,46750
1781,Opel,Astra,1.6 CDTI Sport,2015.0,Dizel,Düz Vites,1301,126,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,211000,106750
1782,Opel,Vectra,2.0 GLS,1996.0,Benzin/LPG,Düz Vites,1801,76,Beyaz ,Sedan,Galeriden,2. El,400000,32000
1783,Opel,Vectra,2.0 GLS,1996.0,Benzin/LPG,Düz Vites,1801,76,Bordo ,Sedan,Galeriden,2. El,366000,32000
1784,Opel,Vectra,1.9 CDTI Comfort,2006.0,Dizel,Otomatik Vites,1801,126,Siyah ,Sedan,Galeriden,2. El,323751,54500
1785,Opel,Corsa,1.4 Essentia,2015.0,Benzin,Otomatik Vites,1301,76,Füme ,Hatchback 5 Kapı,Sahibinden,2. El,75000,108000
1786,Opel,Insignia,1.6 T Cosmo,2010.0,Benzin/LPG,Düz Vites,1301,176,Lacivert ,Sedan,Sahibinden,2. El,161500,89500
1787,Opel,Vectra,"2.0
",1993.0,Benzin/LPG,Düz Vites,1801,76,Gri ,Sedan,Galeriden,2. El,246,18900
1788,Opel,Astra,1.4 Sport,2015.0,Benzin/LPG,Otomatik Vites,1301,126,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,68000,144000
1789,Opel,Astra,1.6 Elegance Twinport,2005.0,Benzin/LPG,Düz Vites,1301,101,Şampanya ,Hatchback 5 Kapı,Sahibinden,2. El,263000,58500
1790,Opel,Corsa,1.2 Essentia,2016.0,Benzin,Düz Vites,1300,100,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,119000,79500
1791,Opel,Astra,1.6 1.6,1993.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,250000,21999
1792,Opel,Astra,"1.3 CDTI
",2011.0,Dizel,Düz Vites,1301,76,Gri ,Hatchback 5 Kapı,Galeriden,2. El,193000,52500
1793,Opel,Astra,1.3 CDTI Cosmo,2014.0,Dizel,Düz Vites,1301,100,Kahverengi ,Sedan,Galeriden,2. El,192000,300000
1794,Opel,Corsa,1.4 Essentia,2019.0,Benzin,Otomatik Vites,1301,100,Beyaz ,Hatchback 3 Kapı,Yetkili,0 km,30000,126000
1795,Opel,Astra,1.6 Elegance,2001.0,Benzin/LPG,Otomatik Vites,1301,76,Gri ,Sedan,Sahibinden,2. El,208000,46500
1796,Opel,Astra,1.6 GLS,1998.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,156000,42000
1797,Opel,Astra,1.6 Elegance,2001.0,Benzin/LPG,Düz Vites,1301,101,Gri ,Sedan,Galeriden,2. El,298000,48500
1798,Opel,Astra,1.3 CDTI Enjoy Plus,2012.0,Dizel,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,214000,68500
1799,Opel,Astra,"1.6
",2012.0,Benzin/LPG,Düz Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,130500,97000
1800,Opel,Insignia,1.6 Edition,2009.0,Benzin/LPG,Düz Vites,1301,126,Füme ,Sedan,Sahibinden,2. El,189000,89500
1801,Opel,Astra,1.6 Edition Plus,2018.0,Benzin,Düz Vites,1301,101,Beyaz ,Sedan,Yetkili,0 km,19501,126000
1802,Opel,Vectra,2.0 GLS,1994.0,Benzin/LPG,Otomatik Vites,1801,101,Lacivert ,Sedan,Sahibinden,2. El,290000,25000
1803,Opel,Corsa,1.2 Edition,2020.0,Benzin,Otomatik Vites,1300,76,Turuncu ,Hatchback 5 Kapı,Galeriden,2. El,0,159900
1804,Opel,Astra,1.3 CDTI Enjoy,2007.0,Dizel,Düz Vites,1300,76,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,240000,64900
1805,Opel,Astra,1.6 CD,2000.0,Benzin/LPG,Düz Vites,1301,76,Yeşil ,Sedan,Galeriden,2. El,370000,44900
1806,Opel,Astra,1.6 Cosmo,2006.0,Benzin/LPG,Yarı Otomatik Vites,1301,76,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,180000,69900
1807,Opel,Corsa,1.4i Twinport Enjoy 111,2011.0,Benzin,Otomatik Vites,1301,76,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,122000,83750
1808,Opel,Corsa,1.3 CDTI Enjoy,2012.0,Dizel,Düz Vites,1300,51,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,101000,72000
1809,Opel,Vectra,2.0 CD,1998.0,Benzin/LPG,Otomatik Vites,1801,126,Füme ,Sedan,Sahibinden,2. El,330000,36000
1810,Opel,Mokka,1.6 CDTI  Enjoy,2016.0,Dizel,Düz Vites,1301,126,Beyaz ,Diğer,Sahibinden,2. El,33000,150000
1811,Opel,Meriva,1.6 16V Essentia Easytronic,2005.0,Benzin/LPG,Otomatik Vites,1301,101,Gri ,Hatchback 5 Kapı,Galeriden,Hasarlı,1111111,42500
1812,Opel,Astra,1.6 Sport,2011.0,Benzin/LPG,Düz Vites,1301,51,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,147000,83500
1813,Opel,Corsa,1.4 Twinport Active,2014.0,Benzin,Düz Vites,1301,76,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,55,88500
1814,Opel,Astra,1.4 T Edition Plus,2019.0,Benzin/LPG,Düz Vites,1301,126,Beyaz ,Sedan,Sahibinden,2. El,17000,135000
1815,Opel,Corsa,"1.0
",1994.0,Benzin/LPG,Düz Vites,1301,51,Beyaz ,Spor / Coupe,Sahibinden,2. El,189000,16000
1816,Opel,Vectra,2.0 GLS,1997.0,Benzin/LPG,Düz Vites,1801,126,Beyaz ,Sedan,Sahibinden,2. El,226000,38750
1817,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2011.0,Dizel,Düz Vites,1300,100,Gümüş Gri ,Sedan,Sahibinden,2. El,220000,79000
1818,Opel,Astra,1.6 Essentia,2012.0,Benzin/LPG,Yarı Otomatik Vites,1301,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,105000,92000
1819,Opel,Astra,1.3 CDTI Enjoy,2010.0,Dizel,Düz Vites,1301,76,Füme ,Sedan,Galeriden,2. El,190,79999
1820,Opel,Corsa,1.4 Twinport Enjoy,2015.0,Benzin,Yarı Otomatik Vites,1300,76,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,41286,110000
1821,Opel,Corsa,1.4 Comfort,2001.0,Benzin/LPG,Düz Vites,1301,76,Turkuaz ,Hatchback 5 Kapı,Galeriden,2. El,143000,35500
1822,Opel,Astra,"1.3 CDTI
",2006.0,Dizel,Düz Vites,1301,100,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,168000,72750
1823,Opel,Vectra,2.0 GL,1991.0,Benzin,Düz Vites,1801,101,Beyaz ,Sedan,Galeriden,2. El,88000,55000
1824,Opel,Vectra,1.6 Comfort,2004.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,260000,52500
1825,Opel,Astra,1.3 CDTI Enjoy Plus,2012.0,Dizel,Yarı Otomatik Vites,1300,100,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,111000,78800
1826,Opel,Vectra,"2.0
",1993.0,Benzin/LPG,Düz Vites,1801,101,Kırmızı ,Sedan,Sahibinden,2. El,326000,20500
1827,Opel,Astra,1.6 Edition,2012.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,140000,95000
1828,Opel,Astra,1.6 Edition Plus,2016.0,Benzin/LPG,Düz Vites,1601,101,Mavi ,Sedan,Sahibinden,2. El,101000,108000
1829,Opel,Omega,2.5 CD,1999.0,Benzin/LPG,Otomatik Vites,2001,226,Diğer ,Sedan,Galeriden,2. El,188,37500
1830,Opel,Astra,1.6 Edition,2013.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,110000,86500
1831,Opel,Astra,1.3 CDTI Essentia,2007.0,Dizel,Düz Vites,1300,76,Gümüş ,Hatchback 5 Kapı,Sahibinden,2. El,230000,56500
1832,Opel,Kadett,1.3,1983.0,Benzin/LPG,Düz Vites,1300,51,Yeşil ,Hatchback 3 Kapı,Galeriden,2. El,85000,55000
1833,Opel,Astra,1.6 CDTI Design,2016.0,Dizel,Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,113000,125000
1834,Opel,Astra,1.3 CDTI Sport,2012.0,Dizel,Düz Vites,1300,76,Siyah ,Hatchback 5 Kapı,Sahibinden,2. El,89500,95000
1835,Opel,Corsa,1.3 CDTI Essentia,2014.0,Dizel,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,130000,54900
1836,Opel,Astra,1.6 Edition Plus,2012.0,Benzin/LPG,Otomatik Vites,1301,101,Lacivert ,Hatchback 5 Kapı,Galeriden,2. El,91000,107500
1837,Opel,Corsa,1.3 CDTI Essentia,2009.0,Dizel,Düz Vites,1300,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,268,54750
1838,Opel,Astra,1.6 CDTI Sport,2015.0,Dizel,Düz Vites,1601,126,Beyaz ,Sedan,Sahibinden,2. El,117000,130000
1839,Opel,Astra,1.4 Classic,2006.0,Benzin/LPG,Düz Vites,4001,201,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,157000,52750
1840,Opel,Astra,1.4 Club,2009.0,Benzin/LPG,Düz Vites,1301,51,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,198000,45000
1841,Opel,Corsa,1.3 CDTI Enjoy 111,2005.0,Dizel,Yarı Otomatik Vites,1300,51,Gümüş Gri ,Hatchback 5 Kapı,Sahibinden,2. El,108000,64000
1842,Opel,Corsa,1.3 CDTI Essentia,2012.0,Dizel,Düz Vites,1300,101,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,144000,69999
1843,Opel,Vectra,1.6 Comfort,2007.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,98000,72000
1844,Opel,Astra,1.4 Classic,2004.0,Benzin/LPG,Düz Vites,1301,76,Lacivert ,Sedan,Galeriden,2. El,250602,42900
1845,Opel,Astra,1.3 CDTI Essentia Konfor,2011.0,Dizel,Düz Vites,1300,76,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,99800,77500
1846,Opel,Corsa,1.3 CDTI Essentia,2005.0,Dizel,Yarı Otomatik Vites,1301,76,Gri ,Hatchback 5 Kapı,Galeriden,2. El,220000,56500
1847,Opel,Astra,"1.6
",2011.0,Benzin/LPG,Düz Vites,1301,101,Gümüş Gri ,Sedan,Sahibinden,2. El,94000,69000
1848,Opel,Astra,1.6 Classic,2006.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,280000,36500
1849,Opel,Astra,1.6 CDTI Edition Plus,2016.0,Dizel,Düz Vites,1301,101,Beyaz ,Sedan,Galeriden,2. El,108000,109500
1850,Opel,Astra,1.6 16V,1998.0,Benzin/LPG,Düz Vites,1301,76,Kahverengi ,Hatchback 5 Kapı,Galeriden,2. El,270000,32000
1851,Opel,Astra,1.6 CD,1999.0,Benzin/LPG,Düz Vites,1601,101,Gri ,Sedan,Sahibinden,2. El,270000,39000
1852,Opel,Astra,1.6 CDTI Design,2016.0,Dizel,Otomatik Vites,1301,76,Beyaz ,Sedan,Galeriden,2. El,139000,124500
1853,Opel,Astra,1.3 CDTI Comfort,2008.0,Dizel,Düz Vites,1801,126,Siyah ,Hatchback 5 Kapı,Galeriden,2. El,205000,50500
1854,Opel,Astra,1.4 Classic,2006.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,170000,52000
1855,Opel,Corsa,1.4 Enjoy,2016.0,Benzin,Yarı Otomatik Vites,1301,101,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,39000,127000
1856,Opel,Astra,1.6 Comfort,2002.0,Benzin/LPG,Düz Vites,1601,101,Beyaz ,Sedan,Sahibinden,2. El,276000,46000
1857,Opel,Insignia,1.6 CDTI Grand Sport Enjoy,2017.0,Dizel,Otomatik Vites,1301,126,Gri ,Hatchback 5 Kapı,Galeriden,2. El,68000,197500
1858,Opel,Astra,1.4 T Sport,2012.0,Benzin/LPG,Düz Vites,1301,126,Siyah ,Sedan,Sahibinden,2. El,153000,84500
1859,Opel,Astra,1.6 CDTI Design,2016.0,Dizel,Yarı Otomatik Vites,1301,126,Beyaz ,Sedan,Galeriden,2. El,68500,135900
1860,Opel,Astra,1.4 Classic,2008.0,Benzin/LPG,Düz Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Sahibinden,2. El,266000,50000
1861,Opel,Vectra,2.0 GLS,1995.0,Benzin/LPG,Düz Vites,1801,126,Beyaz ,Sedan,Sahibinden,2. El,300000,20000
1862,Opel,Astra,1.6 Comfort,2004.0,Benzin,Düz Vites,1301,100,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,270000,55000
1863,Opel,Corsa,"1.0
",2000.0,Benzin/LPG,Düz Vites,1301,76,Gri ,Hatchback 5 Kapı,Galeriden,2. El,215000,29500
1864,Opel,Astra,1.3 CDTI Essentia,2007.0,Dizel,Düz Vites,1300,101,Gri ,Hatchback 5 Kapı,Sahibinden,2. El,225000,55500
1865,Opel,Astra,1.4 Classic,2003.0,Benzin/LPG,Düz Vites,1301,100,Kırmızı ,Hatchback 5 Kapı,Galeriden,2. El,117000,46000
1866,Opel,Corsa,1.4 Design,2019.0,Benzin,Otomatik Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,21000,128000
1867,Opel,Vectra,1.6 GL,1998.0,Benzin/LPG,Düz Vites,1301,151,Gri ,Sedan,Galeriden,2. El,252000,27000
1868,Opel,Corsa,1.4 120.Yıl,2019.0,Benzin,Otomatik Vites,1301,76,Beyaz ,Hatchback 5 Kapı,Galeriden,2. El,23000,136000
1869,Opel,Corsa,1.4 GLS,1997.0,Benzin/LPG,Düz Vites,1301,76,Kırmızı ,Hatchback 5 Kapı,Sahibinden,2. El,241000,31000
