,Marka,Arac Tip Grubu,Arac Tip,Model Yıl,Yakıt Turu,Vites,CCM,Beygir Gucu,Renk,Kasa Tipi,Kimden,Durum,Km,Fiyat,saleYear,saleMonth,saleDay,saleDayofweek,saleDayofyear,Marka_is_missing,Arac Tip Grubu_is_missing,Arac Tip_is_missing,Yakıt Turu_is_missing,Vites_is_missing,CCM_is_missing,Beygir Gucu_is_missing,Renk_is_missing,Kasa Tipi_is_missing,Kimden_is_missing,Durum_is_missing
4970,26,131,840,1999.0,1,3,1300.0,101.0,5,10,1,2,241000,33500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4971,26,225,1230,1999.0,3,1,1300.0,101.0,4,1,1,2,165000,38750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4972,26,225,1233,2015.0,3,1,2001.0,101.0,8,1,1,2,159800,135000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4973,26,260,954,2014.0,1,3,1801.0,101.0,7,1,1,2,131000,187950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4974,26,131,560,2001.0,2,1,1301.0,101.0,8,10,1,2,385000,26500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4975,26,225,1233,2014.0,3,1,2001.0,101.0,4,1,1,2,211000,87000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4977,26,225,1228,2012.0,3,1,2001.0,101.0,4,1,1,2,248000,64750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
4979,26,225,1231,2017.0,3,1,1300.0,101.0,4,1,1,2,70000,131750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
3637,14,158,1405,2015.0,1,1,1300.0,101.0,4,6,1,2,40100,98900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
7337,31,140,23,2020.0,1,3,1300.0,101.0,22,6,1,1,0,139500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
3635,14,196,369,2011.0,3,1,1301.0,101.0,8,6,1,2,170000,51750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2798,11,180,419,2018.0,3,2,1300.0,101.0,4,10,1,2,70482,151900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2799,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,91197,116750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2800,11,180,761,2011.0,1,1,1301.0,101.0,4,10,1,2,195000,87500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2801,11,165,413,2018.0,3,1,1301.0,101.0,7,1,1,2,27000,164000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2802,11,180,727,2014.0,3,1,1301.0,101.0,4,10,1,2,116000,96900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2803,11,178,29,2018.0,1,3,1300.0,101.0,4,6,1,2,15000,132650,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2797,11,180,727,2011.0,3,1,1301.0,101.0,8,10,1,2,140000,83000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2805,11,180,765,2015.0,2,1,1301.0,101.0,4,6,1,2,69500,113000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2807,11,180,724,2016.0,3,1,1300.0,101.0,4,10,1,2,120000,136500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8618,33,233,728,2019.0,3,3,1601.0,101.0,4,6,1,2,5000,210000,2020,4,18,5,109,False,False,False,False,False,False,False,False,False,False,False
8619,33,233,328,2015.0,1,1,1301.0,101.0,15,6,1,2,138000,129000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8620,33,335,748,2014.0,3,1,1301.0,101.0,4,6,1,2,96000,94250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8621,33,210,289,2011.0,2,1,1301.0,101.0,4,6,1,2,234000,54900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8622,33,233,232,2016.0,1,3,1301.0,101.0,15,6,1,2,61000,149500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2806,11,186,560,2010.0,1,2,1301.0,101.0,16,6,1,2,18000,85900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8624,33,233,1405,2018.0,1,3,1301.0,101.0,15,6,1,2,23000,170000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2796,11,180,487,2001.0,2,2,1301.0,101.0,10,6,1,2,270000,45000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2794,11,180,419,2018.0,3,3,1301.0,101.0,4,10,1,2,55565,152500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2779,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,90000,118500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2780,11,180,724,2013.0,3,1,1301.0,101.0,17,10,1,2,93000,97750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2781,11,178,280,2010.0,2,2,1301.0,101.0,20,6,1,2,128000,71300,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2782,11,252,766,2008.0,2,1,1301.0,101.0,8,10,1,2,230000,63000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2783,11,178,560,2006.0,2,2,1301.0,101.0,8,6,1,2,119000,48900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2785,11,178,416,2013.0,3,1,1301.0,101.0,12,6,1,2,120000,79900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2795,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,101500,123000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2786,11,295,1017,2017.0,3,2,2001.0,101.0,15,1,1,2,79000,215900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2788,11,178,217,2009.0,2,1,1301.0,101.0,16,6,1,2,165000,36000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2789,11,178,310,2008.0,3,1,1301.0,101.0,4,6,1,2,250000,45000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2790,11,180,727,2013.0,3,1,1301.0,101.0,4,10,1,2,240000,75000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2791,11,180,727,2010.0,3,1,1301.0,101.0,10,10,1,2,177000,55000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2792,11,180,726,2013.0,3,1,1301.0,101.0,4,10,1,2,147000,77500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2793,11,180,727,2016.0,3,1,1301.0,101.0,4,10,1,2,80000,116000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2787,11,180,762,2011.0,2,1,1301.0,101.0,4,6,1,2,175000,85500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8625,33,233,748,2015.0,3,3,1301.0,101.0,4,6,1,2,93000,96750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8626,33,233,1405,2011.0,3,3,1301.0,101.0,4,6,1,2,205000,85000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8627,33,233,992,2008.0,3,2,1300.0,101.0,20,6,1,2,245000,63900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1423,7,39,1085,2008.0,3,2,2501.0,101.0,20,10,1,2,208000,128950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1422,7,39,1085,2008.0,3,2,2501.0,101.0,20,10,1,2,250000,129950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8645,33,233,1405,2006.0,3,1,1801.0,101.0,20,6,1,2,230000,53350,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2153,10,234,166,2015.0,3,1,1300.0,101.0,4,10,1,2,120000,77500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2151,10,166,161,2016.0,3,1,1300.0,101.0,10,10,1,2,112080,83750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2150,10,272,1463,2007.0,3,3,1300.0,101.0,20,6,1,2,224000,49500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1424,7,39,1036,2005.0,2,2,2501.0,101.0,20,10,1,2,298000,96500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1376,8,111,1405,2009.0,3,1,1301.0,101.0,20,10,1,2,188200,53999,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1374,8,158,1405,2018.0,3,1,1301.0,101.0,4,10,1,2,55222,85750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1372,8,158,1405,2016.0,3,1,1301.0,101.0,7,10,1,2,117975,76750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1371,8,109,1405,2011.0,3,1,1301.0,101.0,10,6,1,2,142433,63900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1370,8,158,1405,2013.0,3,1,1301.0,101.0,4,10,1,2,215000,55000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1369,8,158,1405,2013.0,3,1,1301.0,101.0,4,10,1,2,225000,51000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1368,8,109,266,2004.0,3,1,1301.0,101.0,17,6,1,2,240000,31900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1375,8,158,1405,2014.0,3,1,1301.0,101.0,4,10,1,2,95000,78900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1425,7,39,1250,2006.0,1,2,5501.0,101.0,20,10,1,2,237000,125750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1426,7,39,1085,2011.0,3,2,2501.0,101.0,20,10,1,2,190000,169500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8644,33,233,93,2013.0,1,1,1300.0,101.0,7,6,1,2,96000,94500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8628,33,233,748,2016.0,3,3,1301.0,101.0,4,6,1,2,95000,145950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8629,33,233,748,2017.0,3,3,1301.0,101.0,4,6,1,2,94000,135950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8630,33,93,328,2018.0,1,3,1301.0,101.0,4,1,1,2,33000,235000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8631,33,210,1405,2013.0,1,3,1301.0,101.0,15,11,1,2,92000,107500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8632,33,233,1405,2020.0,1,3,1301.0,101.0,15,6,1,2,748,204000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8633,33,335,843,2000.0,2,1,1601.0,101.0,10,10,1,2,299000,31750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8634,33,233,328,2017.0,1,3,1301.0,101.0,10,6,1,2,22000,151000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8635,33,233,232,2018.0,1,3,1301.0,101.0,8,6,1,2,32000,169000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8636,33,233,1405,2013.0,3,3,1301.0,101.0,4,6,1,2,134000,99750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8637,33,233,1405,2013.0,3,3,1301.0,101.0,4,6,1,2,137000,125000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8638,33,158,1405,2016.0,3,3,1301.0,101.0,4,6,1,2,205000,98850,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8639,33,233,748,2016.0,3,3,1301.0,101.0,15,6,1,2,77500,156900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8640,33,233,748,2016.0,3,3,1301.0,101.0,16,6,1,2,77000,161750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8641,33,233,328,2016.0,1,3,1301.0,101.0,15,6,1,2,70000,170500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
8642,33,233,328,2017.0,1,1,1301.0,101.0,4,6,1,2,51000,169900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2778,11,180,727,2015.0,3,1,1301.0,101.0,4,10,1,2,106000,122000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
1367,8,158,1405,2018.0,3,1,1301.0,101.0,4,10,1,2,28250,94750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2777,11,180,419,2016.0,3,3,1301.0,101.0,4,10,1,2,147000,134500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2775,11,180,719,2011.0,3,1,1301.0,101.0,10,6,1,2,173000,85950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2721,11,180,724,2015.0,3,1,1301.0,101.0,4,10,1,2,180000,108250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2722,11,180,764,2012.0,2,3,1301.0,101.0,10,10,1,2,118000,83250,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2723,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,49000,121500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2724,11,180,419,2015.0,3,3,1301.0,101.0,4,10,1,2,85000,129750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2725,11,178,310,2004.0,3,1,1301.0,101.0,10,6,1,2,240000,35000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2726,11,178,418,2013.0,3,1,1301.0,101.0,4,6,1,2,175000,74000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2720,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,25663,140000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2727,11,106,726,2006.0,3,1,1301.0,101.0,17,7,1,2,180000,57500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2730,11,180,726,2010.0,3,1,1301.0,101.0,8,10,1,2,200000,49000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2731,11,180,727,2012.0,3,1,1301.0,101.0,3,10,1,2,183000,77900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2732,11,180,416,2017.0,3,3,1301.0,101.0,4,12,1,2,139000,148750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2733,11,178,112,2012.0,1,1,1300.0,101.0,4,6,1,2,83805,68500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2734,11,180,762,2015.0,1,3,1301.0,101.0,4,6,1,2,48000,135000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2735,11,180,560,2011.0,2,1,1301.0,101.0,20,10,1,2,205000,55500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2729,11,180,724,2010.0,3,1,1301.0,101.0,4,10,1,2,232000,67000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2736,11,178,1405,2012.0,3,1,1301.0,101.0,4,6,1,2,172691,71000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2719,11,224,414,2019.0,3,3,1301.0,101.0,20,1,1,2,15000,222490,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2717,11,180,724,2012.0,3,1,1301.0,101.0,20,10,1,2,182571,86900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2702,11,180,727,2016.0,3,1,1301.0,101.0,4,10,1,2,71500,114900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2703,11,180,727,2016.0,3,1,1301.0,101.0,4,10,1,2,124800,110500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2704,11,180,725,2011.0,3,1,1301.0,101.0,8,10,1,2,202000,86750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2705,11,180,419,2019.0,3,2,1301.0,101.0,10,6,1,2,3000,219750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2706,11,224,414,2018.0,3,3,1301.0,101.0,7,1,1,2,70000,207750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2707,11,180,726,2007.0,3,1,1301.0,101.0,4,10,1,2,220000,53750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2718,11,180,419,2016.0,3,3,1301.0,101.0,4,10,1,2,100000,122900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2708,11,178,766,2016.0,1,3,1301.0,101.0,8,6,1,2,57000,121500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2711,11,106,769,2014.0,2,1,1301.0,101.0,4,7,1,2,100000,94500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2712,11,252,986,2011.0,3,3,1801.0,101.0,20,10,1,2,217000,79500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2713,11,180,761,2015.0,1,3,1301.0,101.0,7,6,1,2,39000,116000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2714,11,178,1405,2012.0,3,1,1301.0,101.0,5,6,1,2,165000,72500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2715,11,178,1405,2016.0,3,1,1301.0,101.0,4,6,1,2,83800,108000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2716,11,252,1405,2015.0,1,3,1301.0,101.0,8,12,1,2,128700,155000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2710,11,180,419,2016.0,3,3,1301.0,101.0,4,10,1,2,96000,121500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2737,11,180,727,2013.0,3,1,1301.0,101.0,10,10,1,2,205000,91900,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2738,11,178,1405,2011.0,3,1,1301.0,101.0,20,6,1,2,192000,49500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2739,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,84000,128500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2760,11,180,487,2000.0,2,2,1301.0,101.0,5,10,1,2,220000,46400,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2761,11,180,419,2015.0,3,3,1301.0,101.0,10,10,1,2,65000,134000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2762,11,178,313,2012.0,3,1,1301.0,101.0,10,6,1,2,124000,71950,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2763,11,180,419,2015.0,3,3,1301.0,101.0,4,10,1,2,135200,114000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2764,11,178,419,2015.0,3,1,1301.0,101.0,4,6,1,2,180000,70450,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2766,11,180,724,2015.0,3,1,1301.0,101.0,7,12,1,2,250000,97000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2759,11,180,727,2017.0,3,1,1301.0,101.0,4,10,1,2,78000,124500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2767,11,180,487,2000.0,2,2,1301.0,101.0,5,10,1,2,240000,39500,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2769,11,178,311,2010.0,3,1,1301.0,51.0,7,6,1,2,159560,63000,2020,4,18,5,109,False,False,False,False,False,False,False,False,False,False,False
2770,11,180,419,2016.0,3,3,1301.0,101.0,4,10,1,2,131000,126000,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
2771,11,180,419,2018.0,3,1,1301.0,101.0,4,10,1,2,48000,144750,2020,4,18,5,109,False,False,False,False,False,False,True,False,False,False,False
